rank,word,H1_bits
1026,bites,5.405447
1027,korea,5.405104
1028,slake,5.405036
1029,notre,5.404925
1030,sanes,5.404449
1031,naled,5.404406
1032,denat,5.404403
1033,amire,5.404384
1034,soger,5.404301
1035,namer,5.403580
1036,kalis,5.403579
1037,larid,5.403406
1038,slirt,5.403217
1039,ayens,5.402939
1040,miser,5.402407
1041,unais,5.401817
1042,syren,5.401521
1043,coria,5.401288
1044,latin,5.401274
1045,diose,5.401110
1046,doria,5.400733
1047,amens,5.400668
1048,lands,5.400566
1049,belis,5.400309
1050,maius,5.400293
1051,agers,5.400040
1052,spire,5.399791
1053,prats,5.399687
1054,biers,5.399650
1055,ranli,5.399556
1056,layer,5.399529
1057,rathe,5.399446
1058,parsi,5.399304
1059,trams,5.399301
1060,litra,5.398988
1061,thais,5.398808
1062,alnus,5.398705
1063,halte,5.398485
1064,dairt,5.398114
1065,keirs,5.397834
1066,smore,5.397720
1067,setae,5.397649
1068,rases,5.396683
1069,sargo,5.396480
1070,trona,5.395995
1071,niter,5.395958
1072,geira,5.395934
1073,tired,5.395932
1074,salmi,5.395914
1075,scena,5.395829
1076,relay,5.395702
1077,rends,5.395587
1078,beast,5.395371
1079,shiel,5.394640
1080,kesar,5.394607
1081,gaols,5.394402
1082,cents,5.394072
1083,ocrea,5.393960
1084,games,5.393927
1085,simal,5.393917
1086,santy,5.393712
1087,aside,5.393586
1088,relot,5.393561
1089,enols,5.393522
1090,karel,5.393518
1091,noter,5.393456
1092,tsine,5.393418
1093,pians,5.392951
1094,heart,5.392900
1095,haole,5.392624
1096,hiate,5.392575
1097,rotan,5.392333
1098,soree,5.391814
1099,creta,5.391650
1100,sewar,5.391603
1101,panel,5.391524
1102,moise,5.391452
1103,gaine,5.391447
1104,dealt,5.390915
1105,karns,5.390833
1106,crois,5.390340
1107,irons,5.390109
1108,gater,5.389690
1109,kails,5.389674
1110,redan,5.389639
1111,renay,5.389278
1112,boers,5.389104
1113,usnea,5.388966
1114,strey,5.388849
1115,keros,5.388713
1116,maist,5.388623
1117,ulnas,5.388596
1118,leash,5.388539
1119,alice,5.388411
1120,tored,5.388076
1121,birse,5.387858
1122,spair,5.387605
1123,raiae,5.387528
1124,recta,5.387488
1125,beaus,5.387208
1126,vales,5.386905
1127,pause,5.386868
1128,mages,5.386568
1129,carot,5.386132
1130,sadhe,5.385827
1131,loams,5.385704
1132,pants,5.385615
1133,metra,5.385606
1134,tarea,5.385143
1135,louse,5.385029
1136,tours,5.384960
1137,halts,5.384730
1138,yeast,5.383990
1139,altus,5.383652
1140,tenio,5.383535
1141,abris,5.383128
1142,saver,5.383083
1143,irone,5.382898
1144,satyr,5.382795
1145,stern,5.382343
1146,sates,5.382073
1147,aigre,5.381471
1148,resid,5.381313
1149,sprat,5.381205
1150,nurse,5.381106
1151,safen,5.381011
1152,slime,5.380848
1153,strad,5.380556
1154,onset,5.379970
1155,bolas,5.379387
1156,inset,5.378928
1157,aiery,5.378670
1158,speal,5.378641
1159,topas,5.378363
1160,wires,5.377826
1161,leary,5.377727
1162,dents,5.377512
1163,cauls,5.377355
1164,spean,5.377061
1165,luser,5.376888
1166,patel,5.376775
1167,depas,5.375950
1168,lobes,5.375884
1169,sabed,5.375866
1170,casey,5.375832
1171,harst,5.375825
1172,paten,5.375824
1173,talon,5.375737
1174,sinto,5.375583
1175,miens,5.374983
1176,rotal,5.374853
1177,peons,5.374640
1178,balei,5.374269
1179,alder,5.374013
1180,galet,5.373901
1181,readl,5.373782
1182,amsel,5.373430
1183,geast,5.373105
1184,anous,5.373025
1185,hants,5.372501
1186,cadis,5.371884
1187,scran,5.371660
1188,moues,5.371638
1189,fires,5.371435
1190,latro,5.369904
1191,vanes,5.369514
1192,suent,5.368787
1193,goers,5.368757
1194,aiger,5.368385
1195,caids,5.368185
1196,aurin,5.367421
1197,poser,5.367332
1198,sears,5.367181
1199,cairn,5.366868
1200,sabin,5.366852
1201,traps,5.366479
1202,hause,5.365942
1203,spore,5.365481
1204,cosen,5.365435
1205,somal,5.365129
1206,larks,5.365044
1207,deota,5.364921
1208,ulnae,5.364911
1209,girse,5.364898
1210,fores,5.364880
1211,cadre,5.364778
1212,early,5.363893
1213,tapen,5.363710
1214,weals,5.363688
1215,soget,5.363612
1216,osela,5.362866
1217,crosa,5.362720
1218,saeta,5.362642
1219,routs,5.362323
1220,snirt,5.362273
1221,range,5.362047
1222,loges,5.361837
1223,rosin,5.361828
1224,delta,5.360939
1225,aloed,5.360731
1226,dirts,5.360554
1227,stied,5.360542
1228,melts,5.360337
1229,snide,5.360315
1230,cakes,5.360267
1231,menat,5.360233
1232,waise,5.360233
1233,hayes,5.360194
1234,skate,5.360088
1235,reask,5.360002
1236,moire,5.359900
1237,galei,5.359613
1238,tolan,5.359550
1239,betis,5.358944
1240,sergt,5.358650
1241,ourie,5.358465
1242,saury,5.358228
1243,lyase,5.357832
1244,cadie,5.357831
1245,dorts,5.357685
1246,pared,5.357444
1247,moier,5.357097
1248,louis,5.356826
1249,clear,5.356651
1250,sarum,5.356556
1251,gorse,5.356395
1252,dauts,5.356324
1253,hiera,5.356321
1254,ramus,5.355907
1255,lints,5.355855
1256,islet,5.355669
1257,besan,5.355571
1258,entia,5.355273
1259,smite,5.355136
1260,blase,5.355083
1261,rudas,5.354423
1262,salmo,5.354090
1263,poise,5.353950
1264,kains,5.353478
1265,ranid,5.353332
1266,astor,5.352928
1267,spira,5.352891
1268,trays,5.352745
1269,crena,5.352701
1270,nitos,5.352699
1271,smile,5.352520
1272,tonal,5.352066
1273,pearl,5.351930
1274,boats,5.351839
1275,lenad,5.351366
1276,stray,5.351209
1277,kerat,5.351122
1278,hatel,5.351056
1279,snake,5.350513
1280,terga,5.349737
1281,tends,5.349714
1282,adore,5.349691
1283,marcs,5.349450
1284,brats,5.348977
1285,heads,5.348815
1286,sware,5.348587
1287,prise,5.348560
1288,nomas,5.348362
1289,vates,5.348353
1290,elaps,5.348212
1291,areic,5.348090
1292,arpen,5.347956
1293,arias,5.347697
1294,wairs,5.347516
1295,route,5.347477
1296,pages,5.347256
1297,kines,5.347200
1298,spiel,5.347161
1299,nabis,5.347116
1300,poets,5.347044
1301,poret,5.346987
1302,sithe,5.345817
1303,katie,5.345813
1304,slipe,5.345727
1305,reman,5.345435
1306,adios,5.345252
1307,camis,5.345072
1308,deist,5.344583
1309,aegir,5.344578
1310,adiel,5.344524
1311,rebia,5.343721
1312,twaes,5.343592
1313,tsade,5.343521
1314,saris,5.342986
1315,scart,5.342789
1316,lager,5.342671
1317,boris,5.342603
1318,dirls,5.342343
1319,petos,5.342220
1320,goals,5.342108
1321,yetis,5.342013
1322,scian,5.341897
1323,ureal,5.341799
1324,arses,5.341791
1325,teloi,5.341308
1326,psoae,5.340870
1327,laves,5.340685
1328,botas,5.340193
1329,sneap,5.340130
1330,scote,5.340072
1331,fairs,5.340009
1332,tauri,5.339934
1333,cader,5.339337
1334,stage,5.339206
1335,rouen,5.338782
1336,scler,5.338559
1337,carpe,5.338309
1338,gesan,5.338118
1339,sikar,5.337915
1340,senci,5.337720
1341,shoat,5.337622
1342,corns,5.337476
1343,ulans,5.337428
1344,dunes,5.337304
1345,carli,5.337199
1346,steam,5.337088
1347,lored,5.337061
1348,laird,5.336989
1349,pleis,5.336887
1350,feats,5.336879
1351,siker,5.336255
1352,tried,5.336093
1353,galen,5.335816
1354,adits,5.335328
1355,regia,5.335255
1356,teres,5.335081
1357,shote,5.334957
1358,snort,5.334643
1359,grate,5.334508
1360,buras,5.334400
1361,kames,5.334138
1362,cerin,5.334079
1363,corta,5.333993
1364,sahme,5.333270
1365,earth,5.332830
1366,hoise,5.332807
1367,gapes,5.332737
1368,abret,5.332644
1369,shine,5.332612
1370,troue,5.332241
1371,shita,5.332219
1372,goats,5.332203
1373,hared,5.332049
1374,pareu,5.332044
1375,mario,5.331864
1376,acmes,5.331664
1377,shole,5.331599
1378,anice,5.331580
1379,merit,5.331100
1380,taish,5.331091
1381,argos,5.330726
1382,barit,5.330442
1383,coast,5.330375
1384,weans,5.330306
1385,cairo,5.330220
1386,cutes,5.330218
1387,fetas,5.330066
1388,torcs,5.329887
1389,belar,5.329680
1390,parde,5.329348
1391,andre,5.329326
1392,table,5.328669
1393,arase,5.328339
1394,arkie,5.328166
1395,ruins,5.328091
1396,tecla,5.328059
1397,asper,5.328042
1398,surah,5.327982
1399,ritus,5.327565
1400,erica,5.327338
1401,realm,5.327308
1402,pelts,5.327059
1403,canst,5.327001
1404,nerol,5.326937
1405,donis,5.326701
1406,lours,5.326403
1407,sepad,5.326246
1408,arend,5.326147
1409,shari,5.326063
1410,ogres,5.325639
1411,coils,5.325615
1412,carps,5.325595
1413,aerie,5.324615
1414,sucre,5.324483
1415,sarif,5.324455
1416,mosel,5.324438
1417,ancre,5.324392
1418,urena,5.324105
1419,damie,5.324043
1420,kites,5.324010
1421,niota,5.323936
1422,poire,5.323656
1423,kreis,5.323253
1424,meant,5.323252
1425,eidos,5.323090
1426,ernst,5.322961
1427,salud,5.322815
1428,ohias,5.322631
1429,epris,5.322336
1430,batel,5.321802
1431,clans,5.321692
1432,tabel,5.321597
1433,yearn,5.321463
1434,taker,5.321411
1435,faire,5.321356
1436,spite,5.321306
1437,lakie,5.321083
1438,mauls,5.321004
1439,cunas,5.320856
1440,morat,5.320441
1441,carol,5.320330
1442,togas,5.320202
1443,legis,5.320184
1444,sabot,5.320078
1445,spile,5.320047
1446,maids,5.319778
1447,mules,5.319717
1448,rasty,5.319603
1449,pards,5.319363
1450,staid,5.319291
1451,codes,5.319225
1452,salse,5.319043
1453,triad,5.318959
1454,idles,5.318745
1455,morts,5.318695
1456,steno,5.318674
1457,tikes,5.318632
1458,sauld,5.318583
1459,tulsa,5.318540
1460,necia,5.318476
1461,prose,5.318371
1462,coran,5.318356
1463,pairt,5.318068
1464,mauts,5.318057
1465,tunis,5.317965
1466,kiers,5.317735
1467,ligas,5.317584
1468,cista,5.317583
1469,alden,5.317445
1470,olena,5.317331
1471,degas,5.317301
1472,makes,5.317191
1473,salve,5.317169
1474,aryls,5.316791
1475,spait,5.316411
1476,lends,5.316395
1477,beads,5.316389
1478,ileus,5.316161
1479,oread,5.316145
1480,malus,5.316008
1481,layne,5.315951
1482,lases,5.315901
1483,faros,5.315780
1484,raced,5.315517
1485,smote,5.315356
1486,smart,5.315293
1487,narks,5.315051
1488,wries,5.314980
1489,urite,5.314031
1490,abets,5.313917
1491,morel,5.313678
1492,moste,5.313445
1493,tynes,5.313422
1494,tokes,5.313091
1495,clues,5.312920
1496,sires,5.312557
1497,stema,5.312442
1498,speir,5.311834
1499,aloin,5.311779
1500,boser,5.311256
1501,doits,5.311253
1502,singe,5.310872
1503,coner,5.310335
1504,lesya,5.310191
1505,nipas,5.310054
1506,scone,5.309633
1507,lauds,5.309271
1508,tagel,5.308967
1509,turns,5.308801
1510,ranks,5.308736
1511,fries,5.308539
1512,poria,5.308357
1513,saran,5.308317
1514,laton,5.307626
1515,bared,5.307176
1516,madre,5.306842
1517,haems,5.306653
1518,kerns,5.306336
1519,kaons,5.306323
1520,agues,5.306297
1521,louie,5.305815
1522,dices,5.305586
1523,aesop,5.305360
1524,tolus,5.304838
1525,aylet,5.304598
1526,teman,5.304409
1527,siket,5.304075
1528,menta,5.304053
1529,morne,5.304034
1530,deray,5.303623
1531,resun,5.303331
1532,sores,5.303114
1533,seamy,5.302673
1534,citer,5.302597
1535,lathe,5.302513
1536,orant,5.302463
1537,coart,5.302433
1538,secno,5.302260
1539,slyer,5.302226
1540,duals,5.302196
1541,gaurs,5.301988
1542,arcus,5.301936
1543,porte,5.301802
1544,shone,5.301339
1545,diols,5.301020
1546,boise,5.300947
1547,coral,5.300787
1548,ousel,5.300785
1549,sikra,5.300650
1550,bemas,5.300608
1551,hards,5.300547
1552,cleat,5.300473
1553,brans,5.300184
1554,uriel,5.300125
1555,manus,5.300105
1556,dinar,5.300029
1557,slope,5.299805
1558,surma,5.299741
1559,kolas,5.299605
1560,warts,5.299578
1561,atule,5.299473
1562,comes,5.299464
1563,crile,5.299389
1564,perit,5.299111
1565,apios,5.298404
1566,brise,5.297881
1567,carlo,5.297140
1568,calor,5.297034
1569,likes,5.296976
1570,tonus,5.296743
1571,gaius,5.296450
1572,leafs,5.296068
1573,shade,5.295746
1574,preta,5.295707
1575,blare,5.295677
1576,diner,5.295417
1577,tuner,5.295137
1578,cunea,5.295120
1579,baure,5.295105
1580,ayins,5.295028
1581,siroc,5.294644
1582,grane,5.294372
1583,caned,5.294258
1584,relap,5.294188
1585,onces,5.294186
1586,amins,5.294158
1587,tangs,5.294105
1588,canso,5.293808
1589,costa,5.293752
1590,skeat,5.293569
1591,razes,5.293270
1592,curse,5.293211
1593,asher,5.292788
1594,croat,5.292753
1595,nemos,5.292676
1596,soapi,5.292590
1597,skier,5.292523
1598,adlet,5.292439
1599,spaed,5.292364
1600,togae,5.292325
1601,solid,5.292178
1602,dimes,5.292054
1603,ursal,5.291686
1604,sutor,5.291569
1605,stake,5.291520
1606,tamus,5.291343
1607,dasnt,5.291264
1608,laths,5.290872
1609,atelo,5.290810
1610,seals,5.290502
1611,trema,5.289967
1612,coins,5.289842
1613,shina,5.289681
1614,stram,5.289641
1615,snary,5.289571
1616,pelta,5.289428
1617,sarna,5.289185
1618,lehrs,5.288936
1619,omnes,5.288840
1620,samek,5.288827
1621,disna,5.288710
1622,domes,5.288546
1623,trice,5.288192
1624,farts,5.288088
1625,lenca,5.287686
1626,hents,5.287436
1627,waste,5.287435
1628,elsin,5.287421
1629,genos,5.287410
1630,taroc,5.287410
1631,luces,5.287393
1632,ticer,5.287388
1633,sclat,5.287114
1634,riled,5.287080
1635,irous,5.287001
1636,aleut,5.286988
1637,rauli,5.286949
1638,sudra,5.286553
1639,lotan,5.286540
1640,moira,5.286508
1641,metal,5.286432
1642,aroid,5.286336
1643,false,5.286229
1644,strep,5.285934
1645,norit,5.285907
1646,scarn,5.285257
1647,ramed,5.285230
1648,colet,5.285187
1649,sewan,5.285155
1650,amlet,5.285068
1651,donar,5.285005
1652,macer,5.284577
1653,atune,5.284567
1654,olpes,5.284549
1655,arneb,5.284466
1656,shoal,5.284177
1657,lepra,5.284155
1658,palus,5.283633
1659,saudi,5.283587
1660,morns,5.283545
1661,belat,5.283308
1662,piste,5.283226
1663,spole,5.283178
1664,close,5.283147
1665,sorty,5.283128
1666,anime,5.282909
1667,pieta,5.282680
1668,spial,5.282558
1669,biens,5.282310
1670,spine,5.282283
1671,pules,5.282267
1672,spart,5.282183
1673,lairy,5.281922
1674,tardo,5.281805
1675,ports,5.281739
1676,lords,5.281617
1677,dilos,5.281606
1678,apter,5.281397
1679,laude,5.280890
1680,moils,5.280741
1681,cados,5.280637
1682,praus,5.280469
1683,cadet,5.280341
1684,altin,5.280279
1685,diter,5.280170
1686,doter,5.280124
1687,plate,5.279438
1688,barde,5.279273
1689,wasel,5.279140
1690,snipe,5.279071
1691,spail,5.279067
1692,lirot,5.279044
1693,sauty,5.279030
1694,calin,5.278945
1695,catso,5.278916
1696,gaist,5.278896
1697,argel,5.278704
1698,seats,5.278556
1699,crine,5.278541
1700,trasy,5.278198
1701,modes,5.278116
1702,nosed,5.277973
1703,hiren,5.277914
1704,slaty,5.277868
1705,gaure,5.277436
1706,crain,5.277381
1707,mutes,5.277262
1708,weirs,5.277217
1709,leany,5.276961
1710,easer,5.276958
1711,cedis,5.276920
1712,shola,5.276736
1713,splet,5.276734
1714,emirs,5.276449
1715,sigla,5.276449
1716,tayir,5.276442
1717,glare,5.276185
1718,mesad,5.275774
1719,vires,5.275457
1720,froes,5.275228
1721,prela,5.275191
1722,drain,5.275178
1723,amine,5.275170
1724,tapir,5.274996
1725,tansy,5.274959
1726,anoil,5.274956
1727,giros,5.274868
1728,luite,5.274801
1729,based,5.274605
1730,grues,5.274540
1731,biose,5.274537
1732,biset,5.274236
1733,lagen,5.274101
1734,mesua,5.273891
1735,sharn,5.273556
1736,tawse,5.273551
1737,cions,5.273241
1738,radio,5.273152
1739,arish,5.273100
1740,belts,5.273072
1741,marli,5.272781
1742,naves,5.272667
1743,grise,5.272382
1744,padre,5.272081
1745,penal,5.272030
1746,salar,5.271551
1747,ohare,5.271514
1748,swear,5.271278
1749,meril,5.271178
1750,anted,5.271068
1751,farle,5.270995
1752,staun,5.270746
1753,great,5.270665
1754,argle,5.270652
1755,rainy,5.270502
1756,codas,5.270475
1757,plats,5.270363
1758,swale,5.270354
1759,monie,5.269807
1760,treys,5.269694
1761,penta,5.269673
1762,serum,5.269638
1763,curie,5.269560
1764,laker,5.269545
1765,oaths,5.269537
1766,ranee,5.269131
1767,snirl,5.269120
1768,tarmi,5.269099
1769,daint,5.268786
1770,nadir,5.268717
1771,tirma,5.268677
1772,troad,5.268652
1773,hosel,5.268606
1774,talks,5.268116
1775,bards,5.267973
1776,yards,5.267961
1777,beams,5.267894
1778,septi,5.267752
1779,derms,5.267693
1780,spain,5.267343
1781,stime,5.267074
1782,piast,5.266970
1783,brose,5.266618
1784,naias,5.266524
1785,panus,5.266380
1786,cursa,5.266185
1787,rajes,5.266008
1788,louts,5.265811
1789,hauls,5.265689
1790,warns,5.265489
1791,heaps,5.265403
1792,parti,5.265315
1793,basil,5.265270
1794,etuis,5.265232
1795,brisa,5.265029
1796,moile,5.264923
1797,lamus,5.264185
1798,sneak,5.264022
1799,actos,5.263831
1800,urian,5.263587
1801,raxes,5.263533
1802,skair,5.263482
1803,wails,5.263281
1804,oaves,5.262886
1805,kolea,5.262470
1806,karst,5.262316
1807,dinos,5.262008
1808,mitre,5.261557
1809,carid,5.261509
1810,tacso,5.261452
1811,tates,5.261226
1812,hosen,5.260742
1813,donet,5.260453
1814,veals,5.260426
1815,farls,5.260329
1816,tease,5.259705
1817,ashet,5.259386
1818,heist,5.259333
1819,moran,5.259305
1820,waits,5.259280
1821,istle,5.259092
1822,anode,5.259051
1823,garde,5.258953
1824,drail,5.258789
1825,arums,5.258777
1826,tanks,5.258628
1827,leman,5.258591
1828,polis,5.258554
1829,sacae,5.258527
1830,hakes,5.257745
1831,frase,5.257694
1832,ostia,5.257500
1833,cedar,5.257449
1834,dolia,5.257315
1835,doest,5.257281
1836,riley,5.257130
1837,tosca,5.257008
1838,dance,5.256984
1839,soken,5.256535
1840,harms,5.256321
1841,garce,5.256067
1842,timer,5.256064
1843,theos,5.255822
1844,stion,5.255717
1845,clean,5.255669
1846,shame,5.255633
1847,tuarn,5.255622
1848,riden,5.255529
1849,dione,5.255497
1850,stary,5.255347
1851,scalt,5.255345
1852,vairs,5.255266
1853,torah,5.255218
1854,saros,5.255166
1855,petal,5.254960
1856,caper,5.254841
1857,miler,5.254814
1858,thane,5.254741
1859,remus,5.254707
1860,paeon,5.254692
1861,urine,5.254660
1862,basin,5.254390
1863,bents,5.253730
1864,maori,5.253649
1865,inter,5.253615
1866,fails,5.253400
1867,manit,5.253384
1868,harem,5.253351
1869,reban,5.253252
1870,clair,5.253090
1871,skean,5.253087
1872,feria,5.252993
1873,leapt,5.252979
1874,moler,5.252684
1875,suint,5.252626
1876,arced,5.252554
1877,pacer,5.252458
1878,gelts,5.252355
1879,trica,5.252298
1880,sacry,5.252269
1881,timar,5.251991
1882,gloea,5.251898
1883,darbs,5.251827
1884,acone,5.251790
1885,mason,5.251724
1886,liard,5.251679
1887,faits,5.251665
1888,urial,5.251371
1889,midas,5.251223
1890,leath,5.251061
1891,shalt,5.250945
1892,koans,5.250735
1893,adrue,5.250640
1894,fiars,5.250375
1895,tasco,5.250330
1896,talas,5.249747
1897,moner,5.249640
1898,miner,5.249576
1899,incas,5.249315
1900,soave,5.249107
1901,sruti,5.249103
1902,ousia,5.249088
1903,serif,5.248830
1904,rubes,5.248634
1905,marys,5.248504
1906,crone,5.248303
1907,super,5.248242
1908,lento,5.248086
1909,aspen,5.247275
1910,shona,5.247261
1911,serra,5.247173
1912,sluit,5.247123
1913,autor,5.246970
1914,duane,5.246890
1915,tauli,5.246852
1916,space,5.246797
1917,spade,5.246618
1918,signa,5.246406
1919,taily,5.246095
1920,crest,5.246015
1921,cetus,5.245784
1922,cesti,5.245758
1923,surge,5.245735
1924,claus,5.245431
1925,miter,5.245430
1926,comas,5.245422
1927,saruk,5.245375
1928,conia,5.245282
1929,cusie,5.245225
1930,kelia,5.245043
1931,surya,5.244944
1932,naric,5.244928
1933,porns,5.244710
1934,acred,5.244669
1935,pirns,5.244452
1936,pulas,5.244229
1937,tiled,5.244204
1938,soras,5.244169
1939,sunil,5.244123
1940,wiles,5.243857
1941,moral,5.243824
1942,derah,5.243765
1943,tepal,5.243665
1944,donia,5.243631
1945,oaric,5.243551
1946,rasse,5.243537
1947,strap,5.243469
1948,datil,5.243017
1949,nathe,5.242970
1950,moter,5.242897
1951,doesn,5.242888
1952,drone,5.242438
1953,ental,5.242428
1954,parli,5.242342
1955,recit,5.242117
1956,escar,5.241968
1957,toled,5.241879
1958,copes,5.241774
1959,mosan,5.241662
1960,minar,5.241534
1961,rears,5.241260
1962,colen,5.241159
1963,taken,5.241120
1964,inlet,5.241075
1965,lemna,5.241062
1966,birle,5.240419
1967,torma,5.240411
1968,lesiy,5.240373
1969,nosey,5.240202
1970,trode,5.240104
1971,atees,5.240079
1972,rinde,5.240021
1973,hilsa,5.239889
1974,plane,5.239544
1975,lotus,5.239515
1976,milos,5.239513
1977,oases,5.239392
1978,micas,5.239152
1979,nefas,5.238878
1980,beati,5.238716
1981,fleas,5.238700
1982,porta,5.238520
1983,sesia,5.238173
1984,ronde,5.238107
1985,slued,5.238001
1986,cafes,5.237703
1987,cabre,5.237605
1988,nairy,5.237428
1989,toned,5.237414
1990,steid,5.237410
1991,aueto,5.237371
1992,arnut,5.237060
1993,peril,5.236764
1994,derma,5.235938
1995,slour,5.235876
1996,linus,5.235578
1997,sirop,5.235319
1998,danio,5.235117
1999,maned,5.235074
2000,beant,5.234471
